========================================================================================================================
RÉSULTATS LM_Laplace - ÉVALUATION COMPLÈTE
========================================================================================================================

========================================================================================================================
📈 MÉTRIQUES GLOBALES MOYENNES
========================================================================================================================
MAP (Mean Average Precision):        0.4532
MAP Interpolée:                      0.4654
Mean P@5:                            0.6600
Mean P@10:                           0.5833
Mean R-Precision:                    0.4508
MRR (Mean Reciprocal Rank):          0.8474
Mean DCG@20:                         0.0000
Mean nDCG@20:                        1.0000
========================================================================================================================

========================================================================================================================
REQUÊTE 1
========================================================================================================================
Documents pertinents (R): 37
Documents pertinents trouvés: 37

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0358
F-Mesure:            0.0692
P@5:                 1.0000
P@10:                0.9000
R-Precision:         0.6486
Reciprocal Rank:     1.0000
Average Precision:   0.7540
AP Interpolée:       0.7614
DCG@20:              0.0000
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
983    24       ✗        -            -           
984    547      ✗        -            -           
985    736      ✗        -            -           
986    631      ✗        -            -           
987    60       ✗        -            -           
988    985      ✗        -            -           
989    800      ✗        -            -           
990    734      ✗        -            -           
991    296      ✗        -            -           
992    312      ✗        -            -           
993    627      ✗        -            -           
994    377      ✗        -            -           
995    551      ✗        -            -           
996    817      ✗        -            -           
997    878      ✗        -            -           
998    150      ✗        -            -           
999    422      ✗        -            -           
1000   888      ✗        -            -           
1001   64       ✗        -            -           
1002   112      ✗        -            -           
1003   567      ✗        -            -           
1004   570      ✗        -            -           
1005   1020     ✗        -            -           
1006   604      ✗        -            -           
1007   881      ✗        -            -           
1008   589      ✗        -            -           
1009   797      ✗        -            -           
1010   959      ✗        -            -           
1011   32       ✗        -            -           
1012   305      ✗        -            -           
1013   609      ✗        -            -           
1014   805      ✗        -            -           
1015   198      ✗        -            -           
1016   332      ✗        -            -           
1017   114      ✗        -            -           
1018   908      ✗        -            -           
1019   212      ✗        -            -           
1020   557      ✗        -            -           
1021   593      ✗        -            -           
1022   291      ✗        -            -           
1023   987      ✗        -            -           
1024   41       ✗        -            -           
1025   104      ✗        -            -           
1026   100      ✗        -            -           
1027   385      ✗        -            -           
1028   293      ✗        -            -           
1029   485      ✗        -            -           
1030   113      ✗        -            -           
1031   569      ✗        -            -           
1032   107      ✗        -            -           
1033   358      ✗        -            -           


========================================================================================================================
REQUÊTE 25
========================================================================================================================
Documents pertinents (R): 24
Documents pertinents trouvés: 24

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0232
F-Mesure:            0.0454
P@5:                 1.0000
P@10:                0.9000
R-Precision:         0.7083
Reciprocal Rank:     1.0000
Average Precision:   0.7277
AP Interpolée:       0.7284
DCG@20:              0.0000
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
------------------------------------------------------------------------------------------------------------------------
1      687      ✓        0.0417       1.0000      
2      695      ✓        0.0833       1.0000      
3      697      ✓        0.1250       1.0000      
4      699      ✓        0.1667       1.0000      
5      698      ✓        0.2083       1.0000      
6      692      ✓        0.2500       1.0000      
7      696      ✗        -            -           
8      689      ✓        0.2917       0.8750      
9      951      ✓        0.3333       0.8889      
10     690      ✓        0.3750       0.9000      
11     945      ✓        0.4167       0.9091      
12     200      ✗        -            -           
13     914      ✗        -            -           
14     949      ✓        0.4583       0.7857      
15     927      ✗        -            -           
16     694      ✓        0.5000       0.7500      
17     797      ✗        -            -           
18     679      ✗        -            -           
19     688      ✓        0.5417       0.6842      
20     691      ✓        0.5833       0.7000      
21     953      ✓        0.6250       0.7143      
22     958      ✓        0.6667       0.7273      
23     587      ✗        -            -           
24     947      ✓        0.7083       0.7083      
25     589      ✗        -            -           
26     952      ✓        0.7500       0.6923      
27     777      ✗        -            -           
28     776      ✗        -            -           
29     950      ✗        -            -           
30     876      ✗        -            -           
31     959      ✗        -            -           
32     948      ✓        0.7917       0.5938      
33     946      ✗        -            -           
34     413      ✗        -            -           
35     915      ✗        -            -           
36     872      ✗        -            -           
37     581      ✗        -            -           
38     557      ✗        -            -           
39     332      ✗        -            -           
40     624      ✗        -            -           
41     457      ✗        -            -           
42     944      ✓        0.8333       0.4762      
43     609      ✗        -            -           
44     98       ✗        -            -           
45     996      ✗        -            -           
46     604      ✗        -            -           
47     955      ✓        0.8750       0.4468      
48     954      ✓        0.9167       0.4583      
49     957      ✗        -            -           
50     261      ✗        -            -           
51     894      ✗        -            -           
52     242      ✗        -            -           
53     60       ✗        -            -           
54     528      ✗        -            -           
55     811      ✗        -            -           
56     821      ✗        -            -           
57     822      ✗        -            -           
58     1000     ✗        -            -           
59     808      ✗        -            -           
60     598      ✗        -            -           
61     922      ✗        -            -           
62     76       ✗        -            -           
63     928      ✗        -            -           
64     571      ✗        -            -           
65     146      ✗        -            -           
66     151      ✗        -            -           
67     418      ✗        -            -           
68     593      ✗        -            -           
69     869      ✗        -            -           
70     779      ✗        -            -           
71     814      ✗        -            -           
72     552      ✗        -            -           
73     773      ✗        -            -           
74     723      ✗        -            -           
75     826      ✗        -            -           
76     789      ✗        -            -           
77     920      ✗        -            -           
78     897      ✗        -            -           
79     526      ✗        -            -           
80     780      ✗        -            -           
81     336      ✗        -            -           
82     14       ✗        -            -           
83     601      ✗        -            -           
84     578      ✗        -            -           
85     590      ✗        -            -           
86     888      ✗        -            -           
87     65       ✗        -            -           
88     548      ✗        -            -           
89     596      ✗        -            -           
90     1001     ✗        -            -           
91     815      ✗        -            -           
92     300      ✗        -            -           
93     379      ✗        -            -           
94     686      ✗        -            -           
95     924      ✗        -            -           
96     1031     ✗        -            -           
97     46       ✗        -            -           
98     880      ✗        -            -           
99     149      ✗        -            -           
100    530      ✗        -            -           
101    194      ✗        -            -           
102    799      ✗        -            -           
103    809      ✗        -            -           
104    890      ✗        -            -           
105    926      ✗        -            -           
106    1033     ✗        -            -           
107    788      ✗        -            -           
108    391      ✗        -            -           
109    818      ✗        -            -           
110    297      ✗        -            -           
111    603      ✗        -            -           
112    463      ✗        -            -           
113    838      ✗        -            -           
114    807      ✗        -            -           
115    1024     ✗        -            -           
116    873      ✗        -            -           
117    16       ✗        -            -           
118    576      ✗        -            -           
119    574      ✗        -            -           
120    412      ✗        -            -           
121    921      ✗        -            -           
122    993      ✗        -            -           
123    249      ✗        -            -           
124    830      ✗        -            -           
125    257      ✗        -            -           
126    550      ✗        -            -           
127    560      ✗        -            -           
128    643      ✗        -            -           
129    791      ✗        -            -           
130    421      ✗        -            -           
131    135      ✗        -            -           
132    630      ✗        -            -           
133    770      ✗        -            -           
134    64       ✗        -            -           
135    154      ✗        -            -           
136    848      ✗        -            -           
137    771      ✗        -            -           
138    25       ✗        -            -           
139    745      ✗        -            -           
140    805      ✗        -            -           
141    108      ✗        -            -           
142    579      ✗        -            -           
143    339      ✗        -            -           
144    989      ✗        -            -           
145    795      ✗        -            -           
146    995      ✗        -            -           
147    267      ✗        -            -           
148    377      ✗        -            -           
149    997      ✗        -            -           
150    172      ✗        -            -           
151    324      ✗        -            -           
152    600      ✗        -            -           
153    1020     ✗        -            -           
154    992      ✗        -            -           
155    32       ✗        -            -           
156    329      ✗        -            -           
157    1032     ✗        -            -           
158    891      ✗        -            -           
159    987      ✗        -            -           
160    47       ✗        -            -           
161    404      ✗        -            -           
162    385      ✗        -            -           
163    620      ✗        -            -           
164    420      ✗        -            -           
165    203      ✗        -            -           
166    92       ✗        -            -           
167    851      ✗        -            -           
168    841      ✗        -            -           
169    650      ✗        -            -           
170    230      ✗        -            -           
171    310      ✗        -            -           
172    534      ✗        -            -           
173    884      ✗        -            -           
174    907      ✗        -            -           
175    977      ✗        -            -           
176    990      ✗        -            -           
177    842      ✗        -            -           
178    802      ✗        -            -           
179    717      ✗        -            -           
180    871      ✗        -            -           
181    382      ✗        -            -           
182    1003     ✗        -            -           
183    381      ✗        -            -           
184    960      ✗        -            -           
185    340      ✗        -            -           
186    935      ✗        -            -           
187    35       ✗        -            -           
188    684      ✗        -            -           
189    17       ✗        -            -           
190    506      ✗        -            -           
191    623      ✗        -            -           
192    442      ✗        -            -           
193    82       ✗        -            -           
194    392      ✗        -            -           
195    849      ✗        -            -           
196    918      ✗        -            -           
197    900      ✗        -            -           
198    427      ✗        -            -           
199    613      ✗        -            -           
200    409      ✗        -            -           
201    286      ✗        -            -           
202    966      ✗        -            -           
203    85       ✗        -            -           
204    167      ✗        -            -           
205    740      ✗        -            -           
206    6        ✗        -            -           
207    262      ✗        -            -           
208    483      ✗        -            -           
209    522      ✗        -            -           
210    189      ✗        -            -           
211    49       ✗        -            -           
212    334      ✗        -            -           
213    253      ✗        -            -           
214    716      ✗        -            -           
215    1029     ✗        -            -           
216    658      ✗        -            -           
217    532      ✗        -            -           
218    417      ✗        -            -           
219    570      ✗        -            -           
220    372      ✗        -            -           
221    474      ✗        -            -           
222    573      ✗        -            -           
223    196      ✗        -            -           
224    718      ✗        -            -           
225    481      ✗        -            -           
226    879      ✗        -            -           
227    994      ✗        -            -           
228    831      ✗        -            -           
229    895      ✗        -            -           
230    942      ✗        -            -           
231    1019     ✗        -            -           
232    197      ✗        -            -           
233    311      ✗        -            -           
234    719      ✗        -            -           
235    204      ✗        -            -           
236    304      ✗        -            -           
237    833      ✗        -            -           
238    728      ✗        -            -           
239    116      ✗        -            -           
240    110      ✗        -            -           
241    637      ✗        -            -           
242    551      ✗        -            -           
243    652      ✗        -            -           
244    484      ✗        -            -           
245    301      ✗        -            -           
246    460      ✗        -            -           
247    712      ✗        -            -           
248    422      ✗        -            -           
249    487      ✗        -            -           
250    567      ✗        -            -           
251    390      ✗        -            -           
252    721      ✗        -            -           
253    902      ✗        -            -           
254    368      ✗        -            -           
255    908      ✗        -            -           
256    1025     ✗        -            -           
257    473      ✗        -            -           
258    980      ✗        -            -           
259    444      ✗        -            -           
260    322      ✗        -            -           
261    633      ✗        -            -           
262    810      ✗        -            -           
263    326      ✗        -            -           
264    984      ✗        -            -           
265    804      ✗        -            -           
266    680      ✗        -            -           
267    631      ✗        -            -           
268    817      ✗        -            -           
269    165      ✗        -            -           
270    183      ✗        -            -           
271    919      ✗        -            -           
272    925      ✗        -            -           
273    820      ✗        -            -           
274    930      ✗        -            -           
275    562      ✗        -            -           
276    275      ✗        -            -           
277    100      ✗        -            -           
278    205      ✗        -            -           
279    819      ✗        -            -           
280    53       ✗        -            -           
281    703      ✗        -            -           
282    1026     ✗        -            -           
283    956      ✓        0.9583       0.0813      
284    790      ✗        -            -           
285    794      ✗        -            -           
286    226      ✗        -            -           
287    268      ✗        -            -           
288    106      ✗        -            -           
289    145      ✗        -            -           
290    55       ✗        -            -           
291    516      ✗        -            -           
292    498      ✗        -            -           
293    978      ✗        -            -           
294    583      ✗        -            -           
295    968      ✗        -            -           
296    677      ✗        -            -           
297    59       ✗        -            -           
298    134      ✗        -            -           
299    237      ✗        -            -           
300    514      ✗        -            -           
301    796      ✗        -            -           
302    829      ✗        -            -           
303    982      ✗        -            -           
304    1023     ✗        -            -           
305    225      ✗        -            -           
306    366      ✗        -            -           
307    525      ✗        -            -           
308    248      ✗        -            -           
309    19       ✗        -            -           
310    852      ✗        -            -           
311    371      ✗        -            -           
312    786      ✗        -            -           
313    62       ✗        -            -           
314    125      ✗        -            -           
315    461      ✗        -            -           
316    653      ✗        -            -           
317    88       ✗        -            -           
318    239      ✗        -            -           
319    375      ✗        -            -           
320    1022     ✗        -            -           
321    976      ✗        -            -           
322    531      ✗        -            -           
323    693      ✓        1.0000       0.0743      
324    66       ✗        -            -           
325    338      ✗        -            -           
326    36       ✗        -            -           
327    555      ✗        -            -           
328    738      ✗        -            -           
329    910      ✗        -            -           
330    720      ✗        -            -           
331    494      ✗        -            -           
332    628      ✗        -            -           
333    595      ✗        -            -           
334    746      ✗        -            -           
335    115      ✗        -            -           
336    509      ✗        -            -           
337    524      ✗        -            -           
338    619      ✗        -            -           
339    657      ✗        -            -           
340    867      ✗        -            -           
341    38       ✗        -            -           
342    40       ✗        -            -           
343    86       ✗        -            -           
344    136      ✗        -            -           
345    315      ✗        -            -           
346    540      ✗        -            -           
347    622      ✗        -            -           
348    709      ✗        -            -           
349    783      ✗        -            -           
350    356      ✗        -            -           
351    419      ✗        -            -           
352    651      ✗        -            -           
353    664      ✗        -            -           
354    157      ✗        -            -           
355    351      ✗        -            -           
356    364      ✗        -            -           
357    518      ✗        -            -           
358    923      ✗        -            -           
359    973      ✗        -            -           
360    886      ✗        -            -           
361    5        ✗        -            -           
362    325      ✗        -            -           
363    535      ✗        -            -           
364    646      ✗        -            -           
365    56       ✗        -            -           
366    448      ✗        -            -           
367    715      ✗        -            -           
368    166      ✗        -            -           
369    95       ✗        -            -           
370    988      ✗        -            -           
371    355      ✗        -            -           
372    370      ✗        -            -           
373    577      ✗        -            -           
374    632      ✗        -            -           
375    756      ✗        -            -           
376    330      ✗        -            -           
377    471      ✗        -            -           
378    594      ✗        -            -           
379    90       ✗        -            -           
380    387      ✗        -            -           
381    439      ✗        -            -           
382    317      ✗        -            -           
383    775      ✗        -            -           
384    496      ✗        -            -           
385    736      ✗        -            -           
386    883      ✗        -            -           
387    306      ✗        -            -           
388    670      ✗        -            -           
389    252      ✗        -            -           
390    592      ✗        -            -           
391    854      ✗        -            -           
392    414      ✗        -            -           
393    312      ✗        -            -           
394    209      ✗        -            -           
395    133      ✗        -            -           
396    159      ✗        -            -           
397    564      ✗        -            -           
398    393      ✗        -            -           
399    549      ✗        -            -           
400    440      ✗        -            -           
401    408      ✗        -            -           
402    123      ✗        -            -           
403    490      ✗        -            -           
404    784      ✗        -            -           
405    323      ✗        -            -           
406    508      ✗        -            -           
407    913      ✗        -            -           
408    938      ✗        -            -           
409    198      ✗        -            -           
410    218      ✗        -            -           
411    798      ✗        -            -           
412    892      ✗        -            -           
413    201      ✗        -            -           
414    999      ✗        -            -           
415    859      ✗        -            -           
416    75       ✗        -            -           
417    458      ✗        -            -           
418    542      ✗        -            -           
419    648      ✗        -            -           
420    666      ✗        -            -           
421    591      ✗        -            -           
422    885      ✗        -            -           
423    612      ✗        -            -           
424    839      ✗        -            -           
425    893      ✗        -            -           
426    701      ✗        -            -           
427    435      ✗        -            -           
428    608      ✗        -            -           
429    180      ✗        -            -           
430    293      ✗        -            -           
431    195      ✗        -            -           
432    485      ✗        -            -           
433    308      ✗        -            -           
434    605      ✗        -            -           
435    411      ✗        -            -           
436    44       ✗        -            -           
437    99       ✗        -            -           
438    965      ✗        -            -           
439    901      ✗        -            -           
440    812      ✗        -            -           
441    711      ✗        -            -           
442    348      ✗        -            -           
443    943      ✗        -            -           
444    1009     ✗        -            -           
445    70       ✗        -            -           
446    81       ✗        -            -           
447    1017     ✗        -            -           
448    700      ✗        -            -           
449    137      ✗        -            -           
450    282      ✗        -            -           
451    616      ✗        -            -           
452    610      ✗        -            -           
453    896      ✗        -            -           
454    1014     ✗        -            -           
455    250      ✗        -            -           
456    546      ✗        -            -           
457    803      ✗        -            -           
458    45       ✗        -            -           
459    493      ✗        -            -           
460    9        ✗        -            -           
461    22       ✗        -            -           
462    138      ✗        -            -           
463    793      ✗        -            -           
464    337      ✗        -            -           
465    450      ✗        -            -           
466    8        ✗        -            -           
467    887      ✗        -            -           
468    50       ✗        -            -           
469    602      ✗        -            -           
470    1030     ✗        -            -           
471    235      ✗        -            -           
472    615      ✗        -            -           
473    87       ✗        -            -           
474    1007     ✗        -            -           
475    607      ✗        -            -           
476    211      ✗        -            -           
477    934      ✗        -            -           
478    127      ✗        -            -           
479    563      ✗        -            -           
480    1027     ✗        -            -           
481    449      ✗        -            -           
482    31       ✗        -            -           
483    319      ✗        -            -           
484    181      ✗        -            -           
485    662      ✗        -            -           
486    153      ✗        -            -           
487    912      ✗        -            -           
488    707      ✗        -            -           
489    7        ✗        -            -           
490    503      ✗        -            -           
491    971      ✗        -            -           
492    128      ✗        -            -           
493    130      ✗        -            -           
494    468      ✗        -            -           
495    837      ✗        -            -           
496    402      ✗        -            -           
497    832      ✗        -            -           
498    898      ✗        -            -           
499    446      ✗        -            -           
500    722      ✗        -            -           
501    731      ✗        -            -           
502    782      ✗        -            -           
503    488      ✗        -            -           
504    865      ✗        -            -           
505    89       ✗        -            -           
506    266      ✗        -            -           
507    866      ✗        -            -           
508    117      ✗        -            -           
509    260      ✗        -            -           
510    853      ✗        -            -           
511    877      ✗        -            -           
512    176      ✗        -            -           
513    341      ✗        -            -           
514    743      ✗        -            -           
515    251      ✗        -            -           
516    638      ✗        -            -           
517    962      ✗        -            -           
518    245      ✗        -            -           
519    618      ✗        -            -           
520    813      ✗        -            -           
521    673      ✗        -            -           
522    187      ✗        -            -           
523    284      ✗        -            -           
524    726      ✗        -            -           
525    864      ✗        -            -           
526    972      ✗        -            -           
527    932      ✗        -            -           
528    816      ✗        -            -           
529    642      ✗        -            -           
530    586      ✗        -            -           
531    365      ✗        -            -           
532    394      ✗        -            -           
533    1016     ✗        -            -           
534    800      ✗        -            -           
535    836      ✗        -            -           
536    734      ✗        -            -           
537    152      ✗        -            -           
538    296      ✗        -            -           
539    627      ✗        -            -           
540    561      ✗        -            -           
541    102      ✗        -            -           
542    517      ✗        -            -           
543    597      ✗        -            -           
544    436      ✗        -            -           
545    150      ✗        -            -           
546    529      ✗        -            -           
547    58       ✗        -            -           
548    361      ✗        -            -           
549    683      ✗        -            -           
550    455      ✗        -            -           
551    565      ✗        -            -           
552    73       ✗        -            -           
553    708      ✗        -            -           
554    305      ✗        -            -           
555    2        ✗        -            -           
556    126      ✗        -            -           
557    292      ✗        -            -           
558    331      ✗        -            -           
559    259      ✗        -            -           
560    674      ✗        -            -           
561    1004     ✗        -            -           
562    769      ✗        -            -           
563    472      ✗        -            -           
564    929      ✗        -            -           
565    291      ✗        -            -           
566    347      ✗        -            -           
567    199      ✗        -            -           
568    313      ✗        -            -           
569    502      ✗        -            -           
570    264      ✗        -            -           
571    499      ✗        -            -           
572    903      ✗        -            -           
573    1008     ✗        -            -           
574    346      ✗        -            -           
575    862      ✗        -            -           
576    733      ✗        -            -           
577    29       ✗        -            -           
578    732      ✗        -            -           
579    208      ✗        -            -           
580    569      ✗        -            -           
581    358      ✗        -            -           
582    425      ✗        -            -           
583    80       ✗        -            -           
584    21       ✗        -            -           
585    979      ✗        -            -           
586    766      ✗        -            -           
587    489      ✗        -            -           
588    27       ✗        -            -           
589    37       ✗        -            -           
590    967      ✗        -            -           
591    318      ✗        -            -           
592    34       ✗        -            -           
593    191      ✗        -            -           
594    778      ✗        -            -           
595    840      ✗        -            -           
596    939      ✗        -            -           
597    844      ✗        -            -           
598    43       ✗        -            -           
599    916      ✗        -            -           
600    704      ✗        -            -           
601    227      ✗        -            -           
602    749      ✗        -            -           
603    772      ✗        -            -           
604    846      ✗        -            -           
605    1028     ✗        -            -           
606    369      ✗        -            -           
607    636      ✗        -            -           
608    568      ✗        -            -           
609    889      ✗        -            -           
610    911      ✗        -            -           
611    20       ✗        -            -           
612    360      ✗        -            -           
613    767      ✗        -            -           
614    827      ✗        -            -           
615    904      ✗        -            -           
616    109      ✗        -            -           
617    470      ✗        -            -           
618    936      ✗        -            -           
619    141      ✗        -            -           
620    765      ✗        -            -           
621    1012     ✗        -            -           
622    30       ✗        -            -           
623    52       ✗        -            -           
624    185      ✗        -            -           
625    515      ✗        -            -           
626    74       ✗        -            -           
627    103      ✗        -            -           
628    363      ✗        -            -           
629    606      ✗        -            -           
630    96       ✗        -            -           
631    556      ✗        -            -           
632    835      ✗        -            -           
633    875      ✗        -            -           
634    986      ✗        -            -           
635    221      ✗        -            -           
636    527      ✗        -            -           
637    710      ✗        -            -           
638    931      ✗        -            -           
639    69       ✗        -            -           
640    224      ✗        -            -           
641    824      ✗        -            -           
642    18       ✗        -            -           
643    156      ✗        -            -           
644    969      ✗        -            -           
645    523      ✗        -            -           
646    759      ✗        -            -           
647    940      ✗        -            -           
648    129      ✗        -            -           
649    273      ✗        -            -           
650    335      ✗        -            -           
651    354      ✗        -            -           
652    538      ✗        -            -           
653    559      ✗        -            -           
654    801      ✗        -            -           
655    281      ✗        -            -           
656    659      ✗        -            -           
657    705      ✗        -            -           
658    761      ✗        -            -           
659    768      ✗        -            -           
660    843      ✗        -            -           
661    1005     ✗        -            -           
662    33       ✗        -            -           
663    39       ✗        -            -           
664    320      ✗        -            -           
665    645      ✗        -            -           
666    870      ✗        -            -           
667    874      ✗        -            -           
668    975      ✗        -            -           
669    13       ✗        -            -           
670    140      ✗        -            -           
671    147      ✗        -            -           
672    307      ✗        -            -           
673    374      ✗        -            -           
674    475      ✗        -            -           
675    572      ✗        -            -           
676    639      ✗        -            -           
677    737      ✗        -            -           
678    823      ✗        -            -           
679    464      ✗        -            -           
680    787      ✗        -            -           
681    860      ✗        -            -           
682    961      ✗        -            -           
683    170      ✗        -            -           
684    171      ✗        -            -           
685    186      ✗        -            -           
686    521      ✗        -            -           
687    665      ✗        -            -           
688    42       ✗        -            -           
689    161      ✗        -            -           
690    217      ✗        -            -           
691    285      ✗        -            -           
692    327      ✗        -            -           
693    735      ✗        -            -           
694    739      ✗        -            -           
695    754      ✗        -            -           
696    792      ✗        -            -           
697    184      ✗        -            -           
698    344      ✗        -            -           
699    345      ✗        -            -           
700    566      ✗        -            -           
701    621      ✗        -            -           
702    685      ✗        -            -           
703    774      ✗        -            -           
704    79       ✗        -            -           
705    101      ✗        -            -           
706    124      ✗        -            -           
707    238      ✗        -            -           
708    724      ✗        -            -           
709    828      ✗        -            -           
710    857      ✗        -            -           
711    1010     ✗        -            -           
712    269      ✗        -            -           
713    316      ✗        -            -           
714    405      ✗        -            -           
715    406      ✗        -            -           
716    582      ✗        -            -           
717    611      ✗        -            -           
718    714      ✗        -            -           
719    725      ✗        -            -           
720    105      ✗        -            -           
721    139      ✗        -            -           
722    178      ✗        -            -           
723    575      ✗        -            -           
724    671      ✗        -            -           
725    232      ✗        -            -           
726    357      ✗        -            -           
727    991      ✗        -            -           
728    61       ✗        -            -           
729    119      ✗        -            -           
730    175      ✗        -            -           
731    220      ✗        -            -           
732    429      ✗        -            -           
733    452      ✗        -            -           
734    497      ✗        -            -           
735    352      ✗        -            -           
736    974      ✗        -            -           
737    1021     ✗        -            -           
738    72       ✗        -            -           
739    396      ✗        -            -           
740    67       ✗        -            -           
741    373      ✗        -            -           
742    383      ✗        -            -           
743    742      ✗        -            -           
744    970      ✗        -            -           
745    1        ✗        -            -           
746    169      ✗        -            -           
747    254      ✗        -            -           
748    389      ✗        -            -           
749    451      ✗        -            -           
750    702      ✗        -            -           
751    757      ✗        -            -           
752    111      ✗        -            -           
753    202      ✗        -            -           
754    635      ✗        -            -           
755    28       ✗        -            -           
756    93       ✗        -            -           
757    231      ✗        -            -           
758    998      ✗        -            -           
759    10       ✗        -            -           
760    456      ✗        -            -           
761    667      ✗        -            -           
762    263      ✗        -            -           
763    279      ✗        -            -           
764    437      ✗        -            -           
765    491      ✗        -            -           
766    763      ✗        -            -           
767    51       ✗        -            -           
768    367      ✗        -            -           
769    644      ✗        -            -           
770    663      ✗        -            -           
771    762      ✗        -            -           
772    163      ✗        -            -           
773    213      ✗        -            -           
774    398      ✗        -            -           
775    441      ✗        -            -           
776    654      ✗        -            -           
777    741      ✗        -            -           
778    899      ✗        -            -           
