========================================================================================================================
RÉSULTATS BIR_Sans_Apprentissage - ÉVALUATION COMPLÈTE
========================================================================================================================

========================================================================================================================
📈 MÉTRIQUES GLOBALES MOYENNES
========================================================================================================================
MAP (Mean Average Precision):        0.4749
MAP Interpolée:                      0.4952
Mean P@5:                            0.6867
Mean P@10:                           0.5833
Mean R-Precision:                    0.4589
MRR (Mean Reciprocal Rank):          0.7854
Mean DCG@20:                         50.4138
Mean nDCG@20:                        1.0000
========================================================================================================================

========================================================================================================================
REQUÊTE 1
========================================================================================================================
Documents pertinents (R): 37
Documents pertinents trouvés: 37

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0358
F-Mesure:            0.0692
P@5:                 0.8000
P@10:                0.9000
R-Precision:         0.5135
Reciprocal Rank:     1.0000
Average Precision:   0.7275
AP Interpolée:       0.7844
DCG@20:              24.7694
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
744    444      ✗        -            -           
745    448      ✗        -            -           
746    449      ✗        -            -           
747    450      ✗        -            -           
748    452      ✗        -            -           
749    454      ✗        -            -           
750    464      ✗        -            -           
751    467      ✗        -            -           
752    468      ✗        -            -           
753    470      ✗        -            -           
754    479      ✗        -            -           
755    480      ✗        -            -           
756    481      ✗        -            -           
757    482      ✗        -            -           
758    484      ✗        -            -           
759    489      ✗        -            -           
760    490      ✗        -            -           
761    493      ✗        -            -           
762    494      ✗        -            -           
763    497      ✗        -            -           
764    498      ✗        -            -           
765    499      ✗        -            -           
766    500      ✗        -            -           
767    501      ✗        -            -           
768    503      ✗        -            -           
769    504      ✗        -            -           
770    506      ✗        -            -           
771    508      ✗        -            -           
772    511      ✗        -            -           
773    512      ✗        -            -           
774    515      ✗        -            -           
775    516      ✗        -            -           
776    519      ✗        -            -           
777    520      ✗        -            -           
778    521      ✗        -            -           
779    522      ✗        -            -           
780    524      ✗        -            -           
781    525      ✗        -            -           
782    527      ✗        -            -           
783    530      ✗        -            -           
784    531      ✗        -            -           
785    532      ✗        -            -           
786    537      ✗        -            -           
787    538      ✗        -            -           
788    539      ✗        -            -           
789    543      ✗        -            -           
790    546      ✗        -            -           
791    547      ✗        -            -           
792    548      ✗        -            -           
793    549      ✗        -            -           
794    550      ✗        -            -           
795    551      ✗        -            -           
796    553      ✗        -            -           
797    554      ✗        -            -           
798    555      ✗        -            -           
799    556      ✗        -            -           
800    557      ✗        -            -           
801    561      ✗        -            -           
802    563      ✗        -            -           
803    565      ✗        -            -           
804    566      ✗        -            -           
805    570      ✗        -            -           
806    573      ✗        -            -           
807    574      ✗        -            -           
808    575      ✗        -            -           
809    576      ✗        -            -           
810    577      ✗        -            -           
811    578      ✗        -            -           
812    579      ✗        -            -           
813    581      ✗        -            -           
814    582      ✗        -            -           
815    583      ✗        -            -           
816    587      ✗        -            -           
817    588      ✗        -            -           
818    589      ✗        -            -           
819    591      ✗        -            -           
820    592      ✗        -            -           
821    593      ✗        -            -           
822    594      ✗        -            -           
823    595      ✗        -            -           
824    596      ✗        -            -           
825    597      ✗        -            -           
826    602      ✗        -            -           
827    603      ✗        -            -           
828    605      ✗        -            -           
829    607      ✗        -            -           
830    609      ✗        -            -           
831    610      ✗        -            -           
832    611      ✗        -            -           
833    612      ✗        -            -           
834    613      ✗        -            -           
835    615      ✗        -            -           
836    617      ✗        -            -           
837    618      ✗        -            -           
838    620      ✗        -            -           
839    621      ✗        -            -           
840    624      ✗        -            -           
841    628      ✗        -            -           
842    630      ✗        -            -           
843    643      ✓        1.0000       0.0297      
844    662      ✗        -            -           
845    663      ✗        -            -           
846    667      ✗        -            -           
847    668      ✗        -            -           
848    670      ✗        -            -           
849    671      ✗        -            -           
850    677      ✗        -            -           
851    678      ✗        -            -           
852    679      ✗        -            -           
853    680      ✗        -            -           
854    682      ✗        -            -           
855    684      ✗        -            -           
856    689      ✗        -            -           
857    690      ✗        -            -           
858    695      ✗        -            -           
859    696      ✗        -            -           
860    697      ✗        -            -           
861    698      ✗        -            -           
862    700      ✗        -            -           
863    702      ✗        -            -           
864    703      ✗        -            -           
865    705      ✗        -            -           
866    708      ✗        -            -           
867    709      ✗        -            -           
868    710      ✗        -            -           
869    714      ✗        -            -           
870    717      ✗        -            -           
871    718      ✗        -            -           
872    720      ✗        -            -           
873    725      ✗        -            -           
874    726      ✗        -            -           
875    730      ✗        -            -           
876    734      ✗        -            -           
877    736      ✗        -            -           
878    739      ✗        -            -           
879    741      ✗        -            -           
880    745      ✗        -            -           
881    748      ✗        -            -           
882    749      ✗        -            -           
883    752      ✗        -            -           
884    754      ✗        -            -           
885    755      ✗        -            -           
886    757      ✗        -            -           
887    760      ✗        -            -           
888    762      ✗        -            -           
889    767      ✗        -            -           
890    770      ✗        -            -           
891    771      ✗        -            -           
892    772      ✗        -            -           
893    773      ✗        -            -           
894    774      ✗        -            -           
895    775      ✗        -            -           
896    777      ✗        -            -           
897    778      ✗        -            -           
898    783      ✗        -            -           
899    785      ✗        -            -           
900    786      ✗        -            -           
901    787      ✗        -            -           
902    788      ✗        -            -           
903    789      ✗        -            -           
904    790      ✗        -            -           
905    791      ✗        -            -           
906    794      ✗        -            -           
907    795      ✗        -            -           
908    801      ✗        -            -           
909    802      ✗        -            -           
910    803      ✗        -            -           
911    804      ✗        -            -           
912    805      ✗        -            -           
913    806      ✗        -            -           
914    807      ✗        -            -           
915    808      ✗        -            -           
916    809      ✗        -            -           
917    814      ✗        -            -           
918    815      ✗        -            -           
919    817      ✗        -            -           
920    818      ✗        -            -           
921    819      ✗        -            -           
922    820      ✗        -            -           
923    823      ✗        -            -           
924    824      ✗        -            -           
925    825      ✗        -            -           
926    826      ✗        -            -           
927    827      ✗        -            -           
928    828      ✗        -            -           
929    829      ✗        -            -           
930    832      ✗        -            -           
931    833      ✗        -            -           
932    835      ✗        -            -           
933    836      ✗        -            -           
934    838      ✗        -            -           
935    840      ✗        -            -           
936    842      ✗        -            -           
937    843      ✗        -            -           
938    844      ✗        -            -           
939    845      ✗        -            -           
940    848      ✗        -            -           
941    849      ✗        -            -           
942    851      ✗        -            -           
943    855      ✗        -            -           
944    856      ✗        -            -           
945    858      ✗        -            -           
946    860      ✗        -            -           
947    861      ✗        -            -           
948    864      ✗        -            -           
949    867      ✗        -            -           
950    868      ✗        -            -           
951    869      ✗        -            -           
952    870      ✗        -            -           
953    871      ✗        -            -           
954    872      ✗        -            -           
955    873      ✗        -            -           
956    875      ✗        -            -           
957    876      ✗        -            -           
958    878      ✗        -            -           
959    879      ✗        -            -           
960    880      ✗        -            -           
961    882      ✗        -            -           
962    886      ✗        -            -           
963    887      ✗        -            -           
964    888      ✗        -            -           
965    889      ✗        -            -           
966    890      ✗        -            -           
967    891      ✗        -            -           
968    892      ✗        -            -           
969    893      ✗        -            -           
970    895      ✗        -            -           
971    897      ✗        -            -           
972    898      ✗        -            -           
973    911      ✗        -            -           
974    915      ✗        -            -           
975    916      ✗        -            -           
976    917      ✗        -            -           
977    918      ✗        -            -           
978    919      ✗        -            -           
979    920      ✗        -            -           
980    923      ✗        -            -           
981    924      ✗        -            -           
982    925      ✗        -            -           
983    926      ✗        -            -           
984    927      ✗        -            -           
985    928      ✗        -            -           
986    933      ✗        -            -           
987    934      ✗        -            -           
988    935      ✗        -            -           
989    936      ✗        -            -           
990    937      ✗        -            -           
991    939      ✗        -            -           
992    943      ✗        -            -           
993    944      ✗        -            -           
994    945      ✗        -            -           
995    946      ✗        -            -           
996    947      ✗        -            -           
997    948      ✗        -            -           
998    949      ✗        -            -           
999    953      ✗        -            -           
1000   955      ✗        -            -           
1001   956      ✗        -            -           
1002   957      ✗        -            -           
1003   964      ✗        -            -           
1004   965      ✗        -            -           
1005   969      ✗        -            -           
1006   972      ✗        -            -           
1007   978      ✗        -            -           
1008   979      ✗        -            -           
1009   985      ✗        -            -           
1010   986      ✗        -            -           
1011   990      ✗        -            -           
1012   991      ✗        -            -           
1013   992      ✗        -            -           
1014   993      ✗        -            -           
1015   994      ✗        -            -           
1016   995      ✗        -            -           
1017   996      ✗        -            -           
1018   997      ✗        -            -           
1019   998      ✗        -            -           
1020   1003     ✗        -            -           
1021   1007     ✗        -            -           
1022   1014     ✗        -            -           
1023   1015     ✗        -            -           
1024   1016     ✗        -            -           
1025   1020     ✗        -            -           
1026   1021     ✗        -            -           
1027   1022     ✗        -            -           
1028   1023     ✗        -            -           
1029   1026     ✗        -            -           
1030   1028     ✗        -            -           
1031   1030     ✗        -            -           
1032   1031     ✗        -            -           
1033   1032     ✗        -            -           


========================================================================================================================
REQUÊTE 23
========================================================================================================================
Documents pertinents (R): 39
Documents pertinents trouvés: 39

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0378
F-Mesure:            0.0728
P@5:                 0.8000
P@10:                0.9000
R-Precision:         0.4872
Reciprocal Rank:     0.5000
Average Precision:   0.4181
AP Interpolée:       0.4385
DCG@20:              23.7471
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
------------------------------------------------------------------------------------------------------------------------
1      620      ✗        -            -           
2      797      ✓        0.0256       0.5000      
3      798      ✓        0.0513       0.6667      
4      804      ✓        0.0769       0.7500      
5      805      ✓        0.1026       0.8000      
6      809      ✓        0.1282       0.8333      
7      811      ✓        0.1538       0.8571      
8      812      ✓        0.1795       0.8750      
9      817      ✓        0.2051       0.8889      
10     819      ✓        0.2308       0.9000      
11     822      ✓        0.2564       0.9091      
12     849      ✓        0.2821       0.9167      
13     916      ✓        0.3077       0.9231      
14     917      ✓        0.3333       0.9286      
15     920      ✗        -            -           
16     492      ✗        -            -           
17     807      ✓        0.3590       0.8235      
18     808      ✓        0.3846       0.8333      
19     813      ✓        0.4103       0.8421      
20     818      ✓        0.4359       0.8500      
21     918      ✓        0.4615       0.8571      
22     202      ✗        -            -           
23     203      ✗        -            -           
24     253      ✗        -            -           
25     706      ✗        -            -           
26     724      ✗        -            -           
27     725      ✗        -            -           
28     800      ✓        0.4872       0.6786      
29     966      ✗        -            -           
30     1010     ✗        -            -           
31     1        ✗        -            -           
32     2        ✗        -            -           
33     3        ✗        -            -           
34     4        ✗        -            -           
35     5        ✗        -            -           
36     6        ✗        -            -           
37     7        ✗        -            -           
38     8        ✗        -            -           
39     9        ✗        -            -           
40     10       ✗        -            -           
41     11       ✗        -            -           
42     12       ✗        -            -           
43     13       ✗        -            -           
44     14       ✗        -            -           
45     15       ✗        -            -           
46     16       ✗        -            -           
47     17       ✗        -            -           
48     18       ✗        -            -           
49     19       ✗        -            -           
50     20       ✗        -            -           
51     21       ✗        -            -           
52     22       ✗        -            -           
53     23       ✗        -            -           
54     24       ✗        -            -           
55     25       ✗        -            -           
56     26       ✗        -            -           
57     27       ✗        -            -           
58     28       ✗        -            -           
59     29       ✗        -            -           
60     30       ✗        -            -           
61     31       ✗        -            -           
62     32       ✗        -            -           
63     33       ✗        -            -           
64     34       ✗        -            -           
65     35       ✗        -            -           
66     36       ✗        -            -           
67     37       ✗        -            -           
68     38       ✗        -            -           
69     39       ✗        -            -           
70     40       ✗        -            -           
71     41       ✗        -            -           
72     42       ✗        -            -           
73     43       ✗        -            -           
74     44       ✗        -            -           
75     45       ✗        -            -           
76     46       ✗        -            -           
77     47       ✗        -            -           
78     48       ✗        -            -           
79     49       ✗        -            -           
80     50       ✗        -            -           
81     51       ✗        -            -           
82     52       ✗        -            -           
83     53       ✗        -            -           
84     54       ✗        -            -           
85     55       ✗        -            -           
86     56       ✗        -            -           
87     57       ✗        -            -           
88     58       ✗        -            -           
89     59       ✗        -            -           
90     60       ✗        -            -           
91     61       ✗        -            -           
92     62       ✗        -            -           
93     63       ✗        -            -           
94     64       ✗        -            -           
95     65       ✗        -            -           
96     66       ✗        -            -           
97     67       ✗        -            -           
98     68       ✗        -            -           
99     69       ✗        -            -           
100    70       ✗        -            -           
101    71       ✗        -            -           
102    72       ✗        -            -           
103    73       ✗        -            -           
104    74       ✗        -            -           
105    75       ✗        -            -           
106    76       ✗        -            -           
107    77       ✗        -            -           
108    78       ✗        -            -           
109    79       ✗        -            -           
110    80       ✗        -            -           
111    81       ✗        -            -           
112    82       ✗        -            -           
113    83       ✗        -            -           
114    84       ✗        -            -           
115    85       ✗        -            -           
116    86       ✗        -            -           
117    87       ✗        -            -           
118    88       ✗        -            -           
119    89       ✗        -            -           
120    90       ✗        -            -           
121    91       ✗        -            -           
122    92       ✗        -            -           
123    93       ✗        -            -           
124    94       ✗        -            -           
125    95       ✗        -            -           
126    96       ✗        -            -           
127    97       ✗        -            -           
128    98       ✗        -            -           
129    99       ✗        -            -           
130    100      ✗        -            -           
131    101      ✗        -            -           
132    102      ✗        -            -           
133    103      ✗        -            -           
134    104      ✗        -            -           
135    105      ✗        -            -           
136    106      ✗        -            -           
137    107      ✗        -            -           
138    108      ✗        -            -           
139    109      ✗        -            -           
140    110      ✗        -            -           
141    111      ✗        -            -           
142    112      ✗        -            -           
143    113      ✗        -            -           
144    114      ✗        -            -           
145    115      ✗        -            -           
146    116      ✗        -            -           
147    117      ✗        -            -           
148    118      ✗        -            -           
149    119      ✗        -            -           
150    120      ✗        -            -           
151    121      ✗        -            -           
152    122      ✗        -            -           
153    123      ✗        -            -           
154    124      ✗        -            -           
155    125      ✗        -            -           
156    126      ✗        -            -           
157    127      ✗        -            -           
158    128      ✗        -            -           
159    129      ✗        -            -           
160    130      ✗        -            -           
161    131      ✗        -            -           
162    132      ✗        -            -           
163    133      ✗        -            -           
164    134      ✗        -            -           
165    135      ✗        -            -           
166    136      ✗        -            -           
167    137      ✗        -            -           
168    138      ✗        -            -           
169    139      ✗        -            -           
170    140      ✗        -            -           
171    141      ✗        -            -           
172    142      ✗        -            -           
173    143      ✗        -            -           
174    144      ✗        -            -           
175    145      ✗        -            -           
176    146      ✗        -            -           
177    147      ✗        -            -           
178    148      ✗        -            -           
179    149      ✗        -            -           
180    150      ✗        -            -           
181    151      ✗        -            -           
182    152      ✗        -            -           
183    153      ✗        -            -           
184    154      ✗        -            -           
185    155      ✗        -            -           
186    156      ✗        -            -           
187    157      ✗        -            -           
188    158      ✗        -            -           
189    159      ✗        -            -           
190    160      ✗        -            -           
191    161      ✗        -            -           
192    162      ✗        -            -           
193    163      ✗        -            -           
194    164      ✗        -            -           
195    165      ✗        -            -           
196    166      ✗        -            -           
197    167      ✗        -            -           
198    168      ✗        -            -           
199    169      ✗        -            -           
200    170      ✗        -            -           
201    171      ✗        -            -           
202    172      ✗        -            -           
203    173      ✗        -            -           
204    174      ✗        -            -           
205    175      ✗        -            -           
206    176      ✗        -            -           
207    177      ✗        -            -           
208    178      ✗        -            -           
209    179      ✗        -            -           
210    180      ✗        -            -           
211    181      ✗        -            -           
212    182      ✗        -            -           
213    183      ✗        -            -           
214    184      ✗        -            -           
215    185      ✗        -            -           
216    186      ✗        -            -           
217    187      ✗        -            -           
218    188      ✗        -            -           
219    189      ✗        -            -           
220    190      ✗        -            -           
221    191      ✗        -            -           
222    192      ✗        -            -           
223    193      ✗        -            -           
224    194      ✗        -            -           
225    195      ✗        -            -           
226    196      ✗        -            -           
227    197      ✗        -            -           
228    198      ✗        -            -           
229    199      ✗        -            -           
230    200      ✗        -            -           
231    201      ✗        -            -           
232    204      ✗        -            -           
233    205      ✗        -            -           
234    206      ✗        -            -           
235    207      ✗        -            -           
236    208      ✗        -            -           
237    209      ✗        -            -           
238    210      ✗        -            -           
239    211      ✗        -            -           
240    212      ✗        -            -           
241    213      ✗        -            -           
242    214      ✗        -            -           
243    215      ✗        -            -           
244    216      ✗        -            -           
245    217      ✗        -            -           
246    218      ✗        -            -           
247    219      ✗        -            -           
248    220      ✗        -            -           
249    221      ✗        -            -           
250    222      ✗        -            -           
251    223      ✗        -            -           
252    224      ✗        -            -           
253    225      ✗        -            -           
254    226      ✗        -            -           
255    227      ✗        -            -           
256    228      ✗        -            -           
257    229      ✗        -            -           
258    230      ✗        -            -           
259    231      ✗        -            -           
260    232      ✗        -            -           
261    233      ✗        -            -           
262    234      ✗        -            -           
263    235      ✗        -            -           
264    236      ✗        -            -           
265    237      ✗        -            -           
266    238      ✗        -            -           
267    239      ✗        -            -           
268    240      ✗        -            -           
269    241      ✗        -            -           
270    242      ✗        -            -           
271    243      ✗        -            -           
272    244      ✗        -            -           
273    245      ✗        -            -           
274    246      ✗        -            -           
275    247      ✗        -            -           
276    248      ✗        -            -           
277    249      ✗        -            -           
278    250      ✗        -            -           
279    251      ✗        -            -           
280    252      ✗        -            -           
281    254      ✗        -            -           
282    255      ✗        -            -           
283    256      ✗        -            -           
284    257      ✗        -            -           
285    258      ✗        -            -           
286    259      ✗        -            -           
287    260      ✗        -            -           
288    261      ✗        -            -           
289    262      ✗        -            -           
290    263      ✗        -            -           
291    264      ✗        -            -           
292    265      ✗        -            -           
293    266      ✗        -            -           
294    267      ✗        -            -           
295    268      ✗        -            -           
296    269      ✗        -            -           
297    270      ✗        -            -           
298    271      ✗        -            -           
299    272      ✗        -            -           
300    273      ✗        -            -           
301    274      ✗        -            -           
302    275      ✗        -            -           
303    276      ✗        -            -           
304    277      ✗        -            -           
305    278      ✗        -            -           
306    279      ✗        -            -           
307    280      ✗        -            -           
308    281      ✗        -            -           
309    282      ✗        -            -           
310    283      ✗        -            -           
311    284      ✗        -            -           
312    285      ✗        -            -           
313    286      ✗        -            -           
314    287      ✗        -            -           
315    288      ✗        -            -           
316    289      ✗        -            -           
317    290      ✗        -            -           
318    291      ✗        -            -           
319    292      ✗        -            -           
320    293      ✗        -            -           
321    294      ✗        -            -           
322    295      ✗        -            -           
323    296      ✗        -            -           
324    297      ✗        -            -           
325    298      ✗        -            -           
326    299      ✗        -            -           
327    300      ✗        -            -           
328    301      ✗        -            -           
329    302      ✗        -            -           
330    303      ✗        -            -           
331    304      ✗        -            -           
332    305      ✗        -            -           
333    306      ✗        -            -           
334    307      ✗        -            -           
335    308      ✗        -            -           
336    309      ✗        -            -           
337    310      ✗        -            -           
338    311      ✗        -            -           
339    312      ✗        -            -           
340    313      ✗        -            -           
341    314      ✗        -            -           
342    315      ✗        -            -           
343    316      ✗        -            -           
344    317      ✗        -            -           
345    318      ✗        -            -           
346    319      ✗        -            -           
347    320      ✗        -            -           
348    321      ✗        -            -           
349    322      ✗        -            -           
350    323      ✗        -            -           
351    324      ✗        -            -           
352    325      ✗        -            -           
353    326      ✗        -            -           
354    327      ✗        -            -           
355    328      ✗        -            -           
356    329      ✗        -            -           
357    330      ✗        -            -           
358    331      ✗        -            -           
359    332      ✗        -            -           
360    333      ✗        -            -           
361    334      ✗        -            -           
362    335      ✗        -            -           
363    336      ✗        -            -           
364    337      ✗        -            -           
365    338      ✗        -            -           
366    339      ✗        -            -           
367    340      ✗        -            -           
368    341      ✗        -            -           
369    342      ✗        -            -           
370    343      ✗        -            -           
371    344      ✗        -            -           
372    345      ✗        -            -           
373    346      ✗        -            -           
374    347      ✗        -            -           
375    348      ✗        -            -           
376    349      ✗        -            -           
377    350      ✗        -            -           
378    351      ✗        -            -           
379    352      ✗        -            -           
380    353      ✗        -            -           
381    354      ✗        -            -           
382    355      ✗        -            -           
383    356      ✗        -            -           
384    357      ✗        -            -           
385    358      ✗        -            -           
386    359      ✗        -            -           
387    360      ✗        -            -           
388    361      ✗        -            -           
389    362      ✗        -            -           
390    363      ✗        -            -           
391    364      ✗        -            -           
392    365      ✗        -            -           
393    366      ✗        -            -           
394    367      ✗        -            -           
395    368      ✗        -            -           
396    369      ✗        -            -           
397    370      ✗        -            -           
398    371      ✗        -            -           
399    372      ✗        -            -           
400    373      ✗        -            -           
401    374      ✗        -            -           
402    375      ✗        -            -           
403    376      ✗        -            -           
404    377      ✗        -            -           
405    378      ✗        -            -           
406    379      ✗        -            -           
407    380      ✗        -            -           
408    381      ✗        -            -           
409    382      ✗        -            -           
410    383      ✗        -            -           
411    384      ✗        -            -           
412    385      ✗        -            -           
413    386      ✗        -            -           
414    387      ✗        -            -           
415    388      ✗        -            -           
416    389      ✗        -            -           
417    390      ✗        -            -           
418    391      ✗        -            -           
419    392      ✗        -            -           
420    393      ✗        -            -           
421    394      ✗        -            -           
422    395      ✗        -            -           
423    396      ✗        -            -           
424    397      ✗        -            -           
425    398      ✗        -            -           
426    399      ✗        -            -           
427    400      ✗        -            -           
428    401      ✗        -            -           
429    402      ✗        -            -           
430    403      ✗        -            -           
431    404      ✗        -            -           
432    405      ✗        -            -           
433    406      ✗        -            -           
434    407      ✗        -            -           
435    408      ✗        -            -           
436    409      ✗        -            -           
437    410      ✗        -            -           
438    411      ✗        -            -           
439    412      ✗        -            -           
440    413      ✗        -            -           
441    414      ✗        -            -           
442    415      ✗        -            -           
443    416      ✗        -            -           
444    417      ✗        -            -           
445    418      ✗        -            -           
446    419      ✗        -            -           
447    420      ✗        -            -           
448    421      ✗        -            -           
449    422      ✗        -            -           
450    423      ✗        -            -           
451    424      ✗        -            -           
452    425      ✗        -            -           
453    426      ✗        -            -           
454    427      ✗        -            -           
455    428      ✗        -            -           
456    429      ✗        -            -           
457    430      ✗        -            -           
458    431      ✗        -            -           
459    432      ✗        -            -           
460    433      ✗        -            -           
461    434      ✗        -            -           
462    435      ✗        -            -           
463    436      ✗        -            -           
464    437      ✗        -            -           
465    438      ✗        -            -           
466    439      ✗        -            -           
467    440      ✗        -            -           
468    441      ✗        -            -           
469    442      ✗        -            -           
470    443      ✗        -            -           
471    444      ✗        -            -           
472    445      ✗        -            -           
473    446      ✗        -            -           
474    447      ✗        -            -           
475    448      ✗        -            -           
476    449      ✗        -            -           
477    450      ✗        -            -           
478    451      ✗        -            -           
479    452      ✗        -            -           
480    453      ✗        -            -           
481    454      ✗        -            -           
482    455      ✗        -            -           
483    456      ✗        -            -           
484    457      ✗        -            -           
485    458      ✗        -            -           
486    459      ✗        -            -           
487    460      ✗        -            -           
488    461      ✗        -            -           
489    462      ✗        -            -           
490    463      ✗        -            -           
491    464      ✗        -            -           
492    465      ✗        -            -           
493    466      ✗        -            -           
494    467      ✗        -            -           
495    468      ✗        -            -           
496    469      ✗        -            -           
497    470      ✗        -            -           
498    471      ✗        -            -           
499    472      ✗        -            -           
500    473      ✗        -            -           
501    474      ✗        -            -           
502    475      ✗        -            -           
503    476      ✗        -            -           
504    477      ✗        -            -           
505    478      ✗        -            -           
506    479      ✗        -            -           
507    480      ✗        -            -           
508    481      ✗        -            -           
509    482      ✗        -            -           
510    483      ✗        -            -           
511    484      ✗        -            -           
512    485      ✗        -            -           
513    486      ✗        -            -           
514    487      ✗        -            -           
515    488      ✗        -            -           
516    489      ✗        -            -           
517    490      ✗        -            -           
518    491      ✗        -            -           
519    493      ✗        -            -           
520    494      ✗        -            -           
521    495      ✗        -            -           
522    496      ✗        -            -           
523    497      ✗        -            -           
524    498      ✗        -            -           
525    499      ✗        -            -           
526    500      ✗        -            -           
527    501      ✗        -            -           
528    502      ✗        -            -           
529    503      ✗        -            -           
530    504      ✗        -            -           
531    505      ✗        -            -           
532    506      ✗        -            -           
533    507      ✗        -            -           
534    508      ✗        -            -           
535    509      ✗        -            -           
536    510      ✗        -            -           
537    511      ✗        -            -           
538    512      ✗        -            -           
539    513      ✗        -            -           
