========================================================================================================================
RÉSULTATS VSM_Cosine - ÉVALUATION COMPLÈTE
========================================================================================================================

========================================================================================================================
📈 MÉTRIQUES GLOBALES MOYENNES
========================================================================================================================
MAP (Mean Average Precision):        0.5133
MAP Interpolée:                      0.5295
Mean P@5:                            0.7267
Mean P@10:                           0.6333
Mean R-Precision:                    0.5117
MRR (Mean Reciprocal Rank):          0.9444
Mean DCG@20:                         1.6293
Mean nDCG@20:                        1.0000
========================================================================================================================

========================================================================================================================
REQUÊTE 1
========================================================================================================================
Documents pertinents (R): 37
Documents pertinents trouvés: 37

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0358
F-Mesure:            0.0692
P@5:                 1.0000
P@10:                0.8000
R-Precision:         0.7568
Reciprocal Rank:     1.0000
Average Precision:   0.8233
AP Interpolée:       0.8322
DCG@20:              1.7549
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
462    95       ✗        -            -           
463    999      ✗        -            -           
464    154      ✗        -            -           
465    112      ✗        -            -           
466    780      ✗        -            -           
467    60       ✗        -            -           
468    686      ✗        -            -           
469    126      ✗        -            -           
470    430      ✗        -            -           
471    784      ✗        -            -           
472    144      ✗        -            -           
473    300      ✗        -            -           
474    797      ✗        -            -           
475    536      ✗        -            -           
476    255      ✗        -            -           
477    510      ✗        -            -           
478    162      ✗        -            -           
479    627      ✗        -            -           
480    24       ✗        -            -           
481    379      ✗        -            -           
482    290      ✗        -            -           
483    418      ✗        -            -           
484    542      ✗        -            -           
485    312      ✗        -            -           
486    567      ✗        -            -           
487    727      ✗        -            -           
488    517      ✗        -            -           
489    903      ✗        -            -           
490    884      ✗        -            -           
491    212      ✗        -            -           
492    732      ✗        -            -           
493    529      ✗        -            -           
494    458      ✗        -            -           
495    472      ✗        -            -           
496    987      ✗        -            -           
497    683      ✗        -            -           
498    712      ✗        -            -           
499    811      ✗        -            -           
500    862      ✗        -            -           
501    435      ✗        -            -           
502    629      ✗        -            -           
503    769      ✗        -            -           
504    358      ✗        -            -           
505    485      ✗        -            -           
506    151      ✗        -            -           
507    694      ✗        -            -           
508    218      ✗        -            -           
509    158      ✗        -            -           
510    675      ✗        -            -           
511    310      ✗        -            -           
512    569      ✗        -            -           
513    324      ✗        -            -           
514    841      ✗        -            -           
515    438      ✗        -            -           
516    118      ✗        -            -           
517    206      ✗        -            -           
518    137      ✗        -            -           
519    1        ✗        -            -           
520    2        ✗        -            -           
521    9        ✗        -            -           
522    11       ✗        -            -           
523    13       ✗        -            -           
524    16       ✗        -            -           
525    19       ✗        -            -           
526    20       ✗        -            -           
527    21       ✗        -            -           
528    22       ✗        -            -           
529    27       ✗        -            -           
530    30       ✗        -            -           
531    31       ✗        -            -           
532    34       ✗        -            -           
533    37       ✗        -            -           
534    38       ✗        -            -           
535    39       ✗        -            -           
536    40       ✗        -            -           
537    41       ✗        -            -           
538    42       ✗        -            -           
539    44       ✗        -            -           
540    49       ✗        -            -           
541    50       ✗        -            -           
542    52       ✗        -            -           
543    53       ✗        -            -           
544    54       ✗        -            -           
545    55       ✗        -            -           
546    56       ✗        -            -           
547    58       ✗        -            -           
548    63       ✗        -            -           
549    64       ✗        -            -           
550    66       ✗        -            -           
551    68       ✗        -            -           
552    69       ✗        -            -           
553    72       ✗        -            -           
554    73       ✗        -            -           
555    74       ✗        -            -           
556    76       ✗        -            -           
557    78       ✗        -            -           
558    79       ✗        -            -           
559    80       ✗        -            -           
560    84       ✗        -            -           
561    85       ✗        -            -           
562    88       ✗        -            -           
563    90       ✗        -            -           
564    91       ✗        -            -           
565    96       ✗        -            -           
566    105      ✗        -            -           
567    106      ✗        -            -           
568    109      ✗        -            -           
569    110      ✗        -            -           
570    113      ✗        -            -           
571    115      ✗        -            -           
572    121      ✗        -            -           
573    125      ✗        -            -           
574    128      ✗        -            -           
575    129      ✗        -            -           
576    130      ✗        -            -           
577    131      ✗        -            -           
578    133      ✗        -            -           
579    134      ✗        -            -           
580    135      ✗        -            -           
581    138      ✗        -            -           
582    140      ✗        -            -           
583    141      ✗        -            -           
584    142      ✗        -            -           
585    143      ✗        -            -           
586    145      ✗        -            -           
587    146      ✗        -            -           
588    150      ✗        -            -           
589    152      ✗        -            -           
590    153      ✗        -            -           
591    156      ✗        -            -           
592    157      ✗        -            -           
593    160      ✗        -            -           
594    161      ✗        -            -           
595    163      ✗        -            -           
596    166      ✗        -            -           
597    168      ✗        -            -           
598    169      ✗        -            -           
599    170      ✗        -            -           
600    171      ✗        -            -           
601    174      ✗        -            -           
602    175      ✗        -            -           
603    176      ✗        -            -           
604    180      ✗        -            -           
605    181      ✗        -            -           
606    182      ✗        -            -           
607    184      ✗        -            -           
608    185      ✗        -            -           
609    186      ✗        -            -           
610    190      ✗        -            -           
611    191      ✗        -            -           
612    192      ✗        -            -           
613    193      ✗        -            -           
614    194      ✗        -            -           
615    195      ✗        -            -           
616    196      ✗        -            -           
617    197      ✗        -            -           
618    200      ✗        -            -           
619    204      ✗        -            -           
620    209      ✗        -            -           
621    211      ✗        -            -           
622    213      ✗        -            -           
623    215      ✗        -            -           
624    217      ✗        -            -           
625    221      ✗        -            -           
626    222      ✗        -            -           
627    224      ✗        -            -           
628    225      ✗        -            -           
629    226      ✗        -            -           
630    227      ✗        -            -           
631    235      ✗        -            -           
632    236      ✗        -            -           
633    237      ✗        -            -           
634    238      ✗        -            -           
635    240      ✗        -            -           
636    242      ✗        -            -           
637    247      ✗        -            -           
638    248      ✗        -            -           
639    249      ✗        -            -           
640    250      ✗        -            -           
641    254      ✗        -            -           
642    257      ✗        -            -           
643    259      ✗        -            -           
644    263      ✗        -            -           
645    264      ✗        -            -           
646    265      ✗        -            -           
647    267      ✗        -            -           
648    268      ✗        -            -           
649    269      ✗        -            -           
650    271      ✗        -            -           
651    272      ✗        -            -           
652    273      ✗        -            -           
653    277      ✗        -            -           
654    280      ✗        -            -           
655    281      ✗        -            -           
656    288      ✗        -            -           
657    289      ✗        -            -           
658    291      ✗        -            -           
659    292      ✗        -            -           
660    293      ✗        -            -           
661    294      ✗        -            -           
662    297      ✗        -            -           
663    308      ✗        -            -           
664    309      ✗        -            -           
665    314      ✗        -            -           
666    315      ✗        -            -           
667    316      ✗        -            -           
668    317      ✗        -            -           
669    318      ✗        -            -           
670    319      ✗        -            -           
671    320      ✗        -            -           
672    321      ✗        -            -           
673    323      ✗        -            -           
674    333      ✗        -            -           
675    336      ✗        -            -           
676    337      ✗        -            -           
677    338      ✗        -            -           
678    339      ✗        -            -           
679    340      ✗        -            -           
680    341      ✗        -            -           
681    342      ✗        -            -           
682    343      ✗        -            -           
683    344      ✗        -            -           
684    345      ✗        -            -           
685    347      ✗        -            -           
686    348      ✗        -            -           
687    349      ✗        -            -           
688    350      ✗        -            -           
689    351      ✗        -            -           
690    352      ✗        -            -           
691    353      ✗        -            -           
692    354      ✗        -            -           
693    355      ✗        -            -           
694    356      ✗        -            -           
695    357      ✗        -            -           
696    360      ✗        -            -           
697    363      ✗        -            -           
698    366      ✗        -            -           
699    368      ✗        -            -           
700    369      ✗        -            -           
701    374      ✗        -            -           
702    376      ✗        -            -           
703    377      ✗        -            -           
704    380      ✗        -            -           
705    381      ✗        -            -           
706    383      ✗        -            -           
707    384      ✗        -            -           
708    385      ✗        -            -           
709    386      ✗        -            -           
710    387      ✗        -            -           
711    388      ✗        -            -           
712    389      ✗        -            -           
713    390      ✗        -            -           
714    392      ✗        -            -           
715    394      ✗        -            -           
716    399      ✗        -            -           
717    405      ✗        -            -           
718    406      ✗        -            -           
719    407      ✗        -            -           
720    408      ✗        -            -           
721    410      ✗        -            -           
722    411      ✗        -            -           
723    412      ✗        -            -           
724    413      ✗        -            -           
725    414      ✗        -            -           
726    415      ✗        -            -           
727    416      ✗        -            -           
728    417      ✗        -            -           
729    420      ✗        -            -           
730    422      ✗        -            -           
731    423      ✗        -            -           
732    424      ✗        -            -           
733    426      ✗        -            -           
734    428      ✗        -            -           
735    429      ✗        -            -           
736    431      ✗        -            -           
737    432      ✗        -            -           
738    433      ✗        -            -           
739    434      ✗        -            -           
740    436      ✗        -            -           
741    437      ✗        -            -           
742    440      ✗        -            -           
743    442      ✗        -            -           
744    444      ✗        -            -           
745    448      ✗        -            -           
746    449      ✗        -            -           
747    450      ✗        -            -           
748    452      ✗        -            -           
749    454      ✗        -            -           
750    464      ✗        -            -           
751    467      ✗        -            -           
752    468      ✗        -            -           
753    470      ✗        -            -           
754    479      ✗        -            -           
755    480      ✗        -            -           
756    481      ✗        -            -           
757    482      ✗        -            -           
758    484      ✗        -            -           
759    489      ✗        -            -           
760    490      ✗        -            -           
761    493      ✗        -            -           
762    494      ✗        -            -           
763    497      ✗        -            -           
764    498      ✗        -            -           
765    499      ✗        -            -           
766    500      ✗        -            -           
767    501      ✗        -            -           
768    503      ✗        -            -           
769    504      ✗        -            -           
770    506      ✗        -            -           
771    508      ✗        -            -           
772    511      ✗        -            -           
773    512      ✗        -            -           
774    515      ✗        -            -           
775    516      ✗        -            -           
776    519      ✗        -            -           
777    520      ✗        -            -           
778    521      ✗        -            -           
779    522      ✗        -            -           
780    524      ✗        -            -           
781    525      ✗        -            -           
782    527      ✗        -            -           
783    530      ✗        -            -           
784    531      ✗        -            -           
785    532      ✗        -            -           
786    537      ✗        -            -           
787    538      ✗        -            -           
788    539      ✗        -            -           
789    543      ✗        -            -           
790    546      ✗        -            -           
791    547      ✗        -            -           
792    548      ✗        -            -           
793    549      ✗        -            -           
794    550      ✗        -            -           
795    551      ✗        -            -           
796    553      ✗        -            -           
797    554      ✗        -            -           
798    555      ✗        -            -           
799    556      ✗        -            -           
800    557      ✗        -            -           
801    561      ✗        -            -           
802    563      ✗        -            -           
803    565      ✗        -            -           
804    566      ✗        -            -           
805    570      ✗        -            -           
806    573      ✗        -            -           
807    574      ✗        -            -           
808    575      ✗        -            -           
809    576      ✗        -            -           
810    577      ✗        -            -           
811    578      ✗        -            -           
812    579      ✗        -            -           
813    581      ✗        -            -           
814    582      ✗        -            -           
815    583      ✗        -            -           
816    587      ✗        -            -           
817    588      ✗        -            -           
818    589      ✗        -            -           
819    591      ✗        -            -           
820    592      ✗        -            -           
821    593      ✗        -            -           
822    594      ✗        -            -           
823    595      ✗        -            -           
824    596      ✗        -            -           
825    597      ✗        -            -           
826    602      ✗        -            -           
827    603      ✗        -            -           
828    605      ✗        -            -           
829    607      ✗        -            -           
830    609      ✗        -            -           
831    610      ✗        -            -           
832    611      ✗        -            -           
833    612      ✗        -            -           
834    613      ✗        -            -           
835    615      ✗        -            -           
836    617      ✗        -            -           
837    618      ✗        -            -           
838    620      ✗        -            -           
839    621      ✗        -            -           
840    624      ✗        -            -           
841    628      ✗        -            -           
842    630      ✗        -            -           
843    643      ✓        1.0000       0.0297      
844    662      ✗        -            -           
845    663      ✗        -            -           
846    667      ✗        -            -           
847    668      ✗        -            -           
848    670      ✗        -            -           
849    671      ✗        -            -           
850    677      ✗        -            -           
851    678      ✗        -            -           
852    679      ✗        -            -           
853    680      ✗        -            -           
854    682      ✗        -            -           
855    684      ✗        -            -           
856    689      ✗        -            -           
857    690      ✗        -            -           
858    695      ✗        -            -           
859    696      ✗        -            -           
860    697      ✗        -            -           
861    698      ✗        -            -           
862    700      ✗        -            -           
863    702      ✗        -            -           
864    703      ✗        -            -           
865    705      ✗        -            -           
866    708      ✗        -            -           
867    709      ✗        -            -           
868    710      ✗        -            -           
869    714      ✗        -            -           
870    717      ✗        -            -           
871    718      ✗        -            -           
872    720      ✗        -            -           
873    725      ✗        -            -           
874    726      ✗        -            -           
875    730      ✗        -            -           
876    734      ✗        -            -           
877    736      ✗        -            -           
878    739      ✗        -            -           
879    741      ✗        -            -           
880    745      ✗        -            -           
881    748      ✗        -            -           
882    749      ✗        -            -           
883    752      ✗        -            -           
884    754      ✗        -            -           
885    755      ✗        -            -           
886    757      ✗        -            -           
887    760      ✗        -            -           
888    762      ✗        -            -           
889    767      ✗        -            -           
890    770      ✗        -            -           
891    771      ✗        -            -           
892    772      ✗        -            -           
893    773      ✗        -            -           
894    774      ✗        -            -           
895    775      ✗        -            -           
896    777      ✗        -            -           
897    778      ✗        -            -           
898    783      ✗        -            -           
899    785      ✗        -            -           
900    786      ✗        -            -           
901    787      ✗        -            -           
902    788      ✗        -            -           
903    789      ✗        -            -           
904    790      ✗        -            -           
905    791      ✗        -            -           
906    794      ✗        -            -           
907    795      ✗        -            -           
908    801      ✗        -            -           
909    802      ✗        -            -           
910    803      ✗        -            -           
911    804      ✗        -            -           
912    805      ✗        -            -           
913    806      ✗        -            -           
914    807      ✗        -            -           
915    808      ✗        -            -           
916    809      ✗        -            -           
917    814      ✗        -            -           
918    815      ✗        -            -           
919    817      ✗        -            -           
920    818      ✗        -            -           
921    819      ✗        -            -           
922    820      ✗        -            -           
923    823      ✗        -            -           
924    824      ✗        -            -           
925    825      ✗        -            -           
926    826      ✗        -            -           
927    827      ✗        -            -           
928    828      ✗        -            -           
929    829      ✗        -            -           
930    832      ✗        -            -           
931    833      ✗        -            -           
932    835      ✗        -            -           
933    836      ✗        -            -           
934    838      ✗        -            -           
935    840      ✗        -            -           
936    842      ✗        -            -           
937    843      ✗        -            -           
938    844      ✗        -            -           
939    845      ✗        -            -           
940    848      ✗        -            -           
941    849      ✗        -            -           
942    851      ✗        -            -           
943    855      ✗        -            -           
944    856      ✗        -            -           
945    858      ✗        -            -           
946    860      ✗        -            -           
947    861      ✗        -            -           
948    864      ✗        -            -           
949    867      ✗        -            -           
950    868      ✗        -            -           
951    869      ✗        -            -           
952    870      ✗        -            -           
953    871      ✗        -            -           
954    872      ✗        -            -           
955    873      ✗        -            -           
956    875      ✗        -            -           
957    876      ✗        -            -           
958    878      ✗        -            -           
959    879      ✗        -            -           
960    880      ✗        -            -           
961    882      ✗        -            -           
962    886      ✗        -            -           
963    887      ✗        -            -           
964    888      ✗        -            -           
965    889      ✗        -            -           
966    890      ✗        -            -           
967    891      ✗        -            -           
968    892      ✗        -            -           
969    893      ✗        -            -           
970    895      ✗        -            -           
971    897      ✗        -            -           
972    898      ✗        -            -           
973    911      ✗        -            -           
974    915      ✗        -            -           
975    916      ✗        -            -           
976    917      ✗        -            -           
977    918      ✗        -            -           
978    919      ✗        -            -           
979    920      ✗        -            -           
980    923      ✗        -            -           
981    924      ✗        -            -           
982    925      ✗        -            -           
983    926      ✗        -            -           
984    927      ✗        -            -           
985    928      ✗        -            -           
986    933      ✗        -            -           
987    934      ✗        -            -           
988    935      ✗        -            -           
989    936      ✗        -            -           
990    937      ✗        -            -           
991    939      ✗        -            -           
992    943      ✗        -            -           
993    944      ✗        -            -           
994    945      ✗        -            -           
995    946      ✗        -            -           
996    947      ✗        -            -           
997    948      ✗        -            -           
998    949      ✗        -            -           
999    953      ✗        -            -           
1000   955      ✗        -            -           
1001   956      ✗        -            -           
1002   957      ✗        -            -           
1003   964      ✗        -            -           
1004   965      ✗        -            -           
1005   969      ✗        -            -           
1006   972      ✗        -            -           
1007   978      ✗        -            -           
1008   979      ✗        -            -           
1009   985      ✗        -            -           
1010   986      ✗        -            -           
1011   990      ✗        -            -           
1012   991      ✗        -            -           
1013   992      ✗        -            -           
1014   993      ✗        -            -           
1015   994      ✗        -            -           
1016   995      ✗        -            -           
1017   996      ✗        -            -           
1018   997      ✗        -            -           
1019   998      ✗        -            -           
1020   1003     ✗        -            -           
1021   1007     ✗        -            -           
1022   1014     ✗        -            -           
1023   1015     ✗        -            -           
1024   1016     ✗        -            -           
1025   1020     ✗        -            -           
1026   1021     ✗        -            -           
1027   1022     ✗        -            -           
1028   1023     ✗        -            -           
1029   1026     ✗        -            -           
1030   1028     ✗        -            -           
1031   1030     ✗        -            -           
1032   1031     ✗        -            -           
1033   1032     ✗        -            -           


========================================================================================================================
REQUÊTE 23
========================================================================================================================
Documents pertinents (R): 39
Documents pertinents trouvés: 39

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0378
F-Mesure:            0.0728
P@5:                 1.0000
P@10:                0.9000
R-Precision:         0.4872
Reciprocal Rank:     1.0000
Average Precision:   0.4394
AP Interpolée:       0.4418
DCG@20:              1.8644
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
------------------------------------------------------------------------------------------------------------------------
1      917      ✓        0.0256       1.0000      
2      916      ✓        0.0513       1.0000      
3      804      ✓        0.0769       1.0000      
4      798      ✓        0.1026       1.0000      
5      849      ✓        0.1282       1.0000      
6      819      ✓        0.1538       1.0000      
7      620      ✗        -            -           
8      817      ✓        0.1795       0.8750      
9      808      ✓        0.2051       0.8889      
10     813      ✓        0.2308       0.9000      
11     812      ✓        0.2564       0.9091      
12     822      ✓        0.2821       0.9167      
13     818      ✓        0.3077       0.9231      
14     920      ✗        -            -           
15     1010     ✗        -            -           
16     809      ✓        0.3333       0.8125      
17     807      ✓        0.3590       0.8235      
18     724      ✗        -            -           
19     805      ✓        0.3846       0.7895      
20     966      ✗        -            -           
21     797      ✓        0.4103       0.7619      
22     203      ✗        -            -           
23     253      ✗        -            -           
24     725      ✗        -            -           
25     202      ✗        -            -           
26     492      ✗        -            -           
27     706      ✗        -            -           
28     811      ✓        0.4359       0.6071      
29     800      ✓        0.4615       0.6207      
30     918      ✓        0.4872       0.6333      
31     1        ✗        -            -           
32     2        ✗        -            -           
33     3        ✗        -            -           
34     4        ✗        -            -           
35     5        ✗        -            -           
36     6        ✗        -            -           
37     7        ✗        -            -           
38     8        ✗        -            -           
39     9        ✗        -            -           
40     10       ✗        -            -           
41     11       ✗        -            -           
42     12       ✗        -            -           
43     13       ✗        -            -           
44     14       ✗        -            -           
45     15       ✗        -            -           
46     16       ✗        -            -           
47     17       ✗        -            -           
48     18       ✗        -            -           
49     19       ✗        -            -           
50     20       ✗        -            -           
51     21       ✗        -            -           
52     22       ✗        -            -           
53     23       ✗        -            -           
54     24       ✗        -            -           
55     25       ✗        -            -           
56     26       ✗        -            -           
57     27       ✗        -            -           
58     28       ✗        -            -           
59     29       ✗        -            -           
60     30       ✗        -            -           
61     31       ✗        -            -           
62     32       ✗        -            -           
63     33       ✗        -            -           
64     34       ✗        -            -           
65     35       ✗        -            -           
66     36       ✗        -            -           
67     37       ✗        -            -           
68     38       ✗        -            -           
69     39       ✗        -            -           
70     40       ✗        -            -           
71     41       ✗        -            -           
72     42       ✗        -            -           
73     43       ✗        -            -           
74     44       ✗        -            -           
75     45       ✗        -            -           
76     46       ✗        -            -           
77     47       ✗        -            -           
78     48       ✗        -            -           
79     49       ✗        -            -           
80     50       ✗        -            -           
81     51       ✗        -            -           
82     52       ✗        -            -           
83     53       ✗        -            -           
84     54       ✗        -            -           
85     55       ✗        -            -           
86     56       ✗        -            -           
87     57       ✗        -            -           
88     58       ✗        -            -           
89     59       ✗        -            -           
90     60       ✗        -            -           
91     61       ✗        -            -           
92     62       ✗        -            -           
93     63       ✗        -            -           
94     64       ✗        -            -           
95     65       ✗        -            -           
96     66       ✗        -            -           
97     67       ✗        -            -           
98     68       ✗        -            -           
99     69       ✗        -            -           
100    70       ✗        -            -           
101    71       ✗        -            -           
102    72       ✗        -            -           
103    73       ✗        -            -           
104    74       ✗        -            -           
105    75       ✗        -            -           
106    76       ✗        -            -           
107    77       ✗        -            -           
108    78       ✗        -            -           
109    79       ✗        -            -           
110    80       ✗        -            -           
111    81       ✗        -            -           
112    82       ✗        -            -           
113    83       ✗        -            -           
114    84       ✗        -            -           
115    85       ✗        -            -           
116    86       ✗        -            -           
117    87       ✗        -            -           
118    88       ✗        -            -           
119    89       ✗        -            -           
120    90       ✗        -            -           
121    91       ✗        -            -           
122    92       ✗        -            -           
123    93       ✗        -            -           
124    94       ✗        -            -           
125    95       ✗        -            -           
126    96       ✗        -            -           
127    97       ✗        -            -           
128    98       ✗        -            -           
129    99       ✗        -            -           
130    100      ✗        -            -           
131    101      ✗        -            -           
132    102      ✗        -            -           
133    103      ✗        -            -           
134    104      ✗        -            -           
135    105      ✗        -            -           
136    106      ✗        -            -           
137    107      ✗        -            -           
138    108      ✗        -            -           
139    109      ✗        -            -           
140    110      ✗        -            -           
141    111      ✗        -            -           
142    112      ✗        -            -           
143    113      ✗        -            -           
144    114      ✗        -            -           
145    115      ✗        -            -           
146    116      ✗        -            -           
147    117      ✗        -            -           
148    118      ✗        -            -           
149    119      ✗        -            -           
150    120      ✗        -            -           
151    121      ✗        -            -           
152    122      ✗        -            -           
153    123      ✗        -            -           
154    124      ✗        -            -           
155    125      ✗        -            -           
156    126      ✗        -            -           
157    127      ✗        -            -           
158    128      ✗        -            -           
159    129      ✗        -            -           
160    130      ✗        -            -           
161    131      ✗        -            -           
162    132      ✗        -            -           
163    133      ✗        -            -           
164    134      ✗        -            -           
165    135      ✗        -            -           
166    136      ✗        -            -           
167    137      ✗        -            -           
168    138      ✗        -            -           
169    139      ✗        -            -           
170    140      ✗        -            -           
171    141      ✗        -            -           
172    142      ✗        -            -           
173    143      ✗        -            -           
174    144      ✗        -            -           
175    145      ✗        -            -           
176    146      ✗        -            -           
177    147      ✗        -            -           
178    148      ✗        -            -           
179    149      ✗        -            -           
180    150      ✗        -            -           
181    151      ✗        -            -           
182    152      ✗        -            -           
183    153      ✗        -            -           
184    154      ✗        -            -           
185    155      ✗        -            -           
186    156      ✗        -            -           
187    157      ✗        -            -           
188    158      ✗        -            -           
189    159      ✗        -            -           
190    160      ✗        -            -           
191    161      ✗        -            -           
192    162      ✗        -            -           
193    163      ✗        -            -           
194    164      ✗        -            -           
195    165      ✗        -            -           
196    166      ✗        -            -           
197    167      ✗        -            -           
198    168      ✗        -            -           
199    169      ✗        -            -           
200    170      ✗        -            -           
201    171      ✗        -            -           
202    172      ✗        -            -           
203    173      ✗        -            -           
204    174      ✗        -            -           
205    175      ✗        -            -           
206    176      ✗        -            -           
207    177      ✗        -            -           
208    178      ✗        -            -           
209    179      ✗        -            -           
210    180      ✗        -            -           
211    181      ✗        -            -           
212    182      ✗        -            -           
213    183      ✗        -            -           
214    184      ✗        -            -           
215    185      ✗        -            -           
216    186      ✗        -            -           
217    187      ✗        -            -           
218    188      ✗        -            -           
219    189      ✗        -            -           
220    190      ✗        -            -           
221    191      ✗        -            -           
222    192      ✗        -            -           
223    193      ✗        -            -           
224    194      ✗        -            -           
225    195      ✗        -            -           
226    196      ✗        -            -           
227    197      ✗        -            -           
228    198      ✗        -            -           
229    199      ✗        -            -           
230    200      ✗        -            -           
231    201      ✗        -            -           
232    204      ✗        -            -           
233    205      ✗        -            -           
234    206      ✗        -            -           
235    207      ✗        -            -           
236    208      ✗        -            -           
237    209      ✗        -            -           
238    210      ✗        -            -           
239    211      ✗        -            -           
240    212      ✗        -            -           
241    213      ✗        -            -           
242    214      ✗        -            -           
243    215      ✗        -            -           
244    216      ✗        -            -           
245    217      ✗        -            -           
246    218      ✗        -            -           
247    219      ✗        -            -           
248    220      ✗        -            -           
249    221      ✗        -            -           
250    222      ✗        -            -           
251    223      ✗        -            -           
252    224      ✗        -            -           
253    225      ✗        -            -           
254    226      ✗        -            -           
255    227      ✗        -            -           
256    228      ✗        -            -           
257    229      ✗        -            -           
